mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,2,80,0.3557736260781644,0.2301616720654204,-0.032997247841686145,0.2369710824003773,-0.009434881301656668,0.030203904120315678,0.6428933082947009,0.10157687337758578,0.5233537175690777,0.0735231623627858,0.06657753740621752,0.010060374524371533
AI,2,90,0.407361938896483,0.3437143588129833,0.0768627996912495,0.19502366621300687,0.004845870015418592,0.02501421728699325,0.6127417073046614,0.1939057972011719,0.496044533114506,0.1510717517136213,0.0626317677243322,0.019111804529924198
AI,2,100,0.2778923198637011,0.20829184303817733,0.08872465174749238,0.1874361557826125,0.006923558157007384,0.024681222871314176,0.6446266881578477,0.10746012929528453,0.5109775217546846,0.08741718129675227,0.06617577491360846,0.011028329330668772
AI,2,125,0.42756251425742714,0.2569506726043287,0.03396447561223841,0.1657733902610835,5.544876763226277e-4,0.02145935107895938,0.5342720301046805,0.11996767581625967,0.4275510578243572,0.10172110286732432,0.057047468957164796,0.01119326566662556
AI,2,150,0.34107667423537175,0.3076431860228166,0.025367559518679316,0.15575618061874338,7.26188215606603e-4,0.02126402291539657,0.48638826613633973,0.07298253534007729,0.3917857258693397,0.055445824341523675,0.05327883640154948,0.007032702245657956
AI,2,200,0.3232636556370886,0.3179452933445908,0.0387325378243878,0.1540747179074254,0.0029183778482472886,0.021917366557984624,0.4635934782608082,0.04249986078024485,0.3672109928748404,0.030591144873463896,0.05053178213001655,0.0051468453875059324
AI,2,250,0.22346353404116337,0.4505766404294403,0.04232859782561806,0.21387134712089859,0.0023922978745260066,0.026703661206483275,0.39669678987060497,0.22045677461059515,0.30025498069770284,0.13876278980361337,0.04030653292856715,0.015475796285899823
AI,2,300,0.45201885153816945,0.3851916992232639,-0.014513056962301304,0.081682791773714,-0.0033665303641231006,0.012066706601702603,0.24209848090258182,0.0775404527524109,0.1992897048935877,0.06546656882716397,0.028289315443360236,0.009502476599198301
AI,2,350,0.42450952703398975,0.36490435870834503,-0.02951362801212387,0.11723815034262366,-0.00512786421843892,0.0171320229942677,0.21383902945149041,0.06008777012441927,0.17140424462916728,0.047437655346607856,0.02492552093244246,0.00733267667949148
AI,2,400,0.27613425266417574,0.30972426760435323,-0.019700943169773995,0.16802437832164968,-0.004091708159240946,0.025704803593901114,0.2606578402429789,0.11129203616727008,0.20521292804436195,0.06868220016185685,0.03062849111871037,0.011371043085857412
AI,2,500,0.23165075431417273,0.6446949935836302,0.016064311408745396,0.17800578346006937,0.0026254794377737257,0.026652818231939313,0.17932762592833704,0.09694801860219195,0.15786160457780632,0.09108643161816465,0.023496783205421565,0.013854330280370222
AI,2,600+,0.7047537751688546,0.19772132369424097,0.021498625357972798,0.17820969113558874,0.003076589709003577,0.02827433261593723,0.1683497647223727,0.10160756188987677,0.1536786277313,0.09749506392537857,0.024346156593473504,0.01538084114178576
AI,3,<50,0.7203735914235027,0.27583420310185897,-0.009464172112293489,0.3654487492613026,-0.004594606011770674,0.041796949367345855,0.4888574862718801,0.21613033908505727,0.40207594726283374,0.18152460008629506,0.0475361364682887,0.01944332788465391
AI,3,50,0.7368955762630437,0.2626426483368898,-0.0023028123745661073,0.22410098910815046,-0.0044039183948306965,0.026588274233891887,0.5007527752408961,0.2164181975068021,0.40384930089937593,0.15358630138048476,0.04800746408393676,0.01644638560563123
AI,3,60,0.7166386760991358,0.18147017992834485,0.030783491906236544,0.12867695553802705,-3.543658037723562e-4,0.015209819066235945,0.5057491373655763,0.1778344502922672,0.39009927490743723,0.13384630821480106,0.0473153829006928,0.015660894440516375
AI,3,70,0.7628048500016329,0.11293054372126571,-0.014983774867837682,0.12571077152140173,-0.004801965176993004,0.015281912041331941,0.43995925666632507,0.09204641183174951,0.35567986151507136,0.0763640410873637,0.04367638448993603,0.009449340187861989
AI,3,80,0.6807213496035693,0.19449718063730823,-0.024865007038312802,0.09565110665050121,-0.006652665581280433,0.012160490921888267,0.4584984425702987,0.0972311643810174,0.35390489013306536,0.08089536122639202,0.044700225922012594,0.010532330007431227
AI,3,90,0.7906143556981104,0.09573366560229159,0.056695956871147785,0.07778638670186146,0.004052021307413113,0.010978766583099223,0.41948568631484034,0.1402196611190635,0.32960153990524865,0.10224711726958667,0.04123851299794813,0.012372135197669746
