mod_reg,mod_num,Depth_fct,cor_mn,cor_sd,bias_mn,bias_sd,per_bias_mn,per_bias_sd,rmse_mn,rmse_sd,mae_mn,mae_sd,mape_mn,mape_sd
AI,4,80,0.49626854197307174,0.10635172742883249,0.005515916293490844,0.1525248456888406,-0.004810755812377549,0.019801259613818605,0.5834469516420179,0.06738222036755673,0.4532116830118126,0.05356623677494317,0.05872086127392902,0.008054177097736318
AI,4,90,0.46462291331126426,0.11284919203040811,0.009052167666432454,0.16205189280567014,-0.004459786195906727,0.021492530512352878,0.5792364203179337,0.06413812726448619,0.45149776269514286,0.052180595427907435,0.05928367831049104,0.008347531849328762
AI,4,100,0.4208238282194021,0.13031237321074848,0.013441720058899653,0.1653906569197271,-0.003892398091050377,0.02237480223795919,0.5767160263271327,0.06600013121172138,0.45061698154518937,0.053244180115369626,0.05974571647274995,0.008938459726895253
AI,4,125,0.3502153494304985,0.1680485581079697,0.013306111600125535,0.15408194603471995,-0.0034606980864310285,0.021262816500281712,0.549183871069847,0.06570799456779612,0.43109630953091116,0.05309843675729122,0.05798257400679588,0.008886541618864175
AI,4,150,0.33504342877290855,0.19112832097354915,0.018489373181016008,0.15122204670629952,-0.0023271859841561523,0.02081230546016809,0.5252224961222387,0.07243276717860499,0.4136671379347823,0.05644198782066662,0.05589139482331708,0.008959678955069505
AI,4,200,0.34181006154652405,0.22247745252333118,0.019058268887369903,0.12959597342619106,-0.0012755001444830585,0.017421804281770002,0.47586292533777474,0.060946263411676166,0.3824588472713198,0.045039916417692304,0.051889263956554924,0.005920357064118992
AI,4,250,0.3151846910898568,0.31948559136476973,0.0440087164981658,0.16848167222719077,0.0029079599478413058,0.023033841549559668,0.42063286915855913,0.0830987450160687,0.33589301489625994,0.0710284205763969,0.04599789395840813,0.009007550673593937
AI,4,300,0.30186909656783856,0.36700394640115935,0.014182751850072598,0.10633310499824454,1.9102549524784764e-4,0.014823482284742739,0.30179976507815376,0.08437761303021589,0.24144067213072595,0.0635191661567636,0.03373505004338151,0.008570879027450691
AI,4,350,0.347766582477836,0.23775924945788207,0.03738348013063677,0.10633315854269343,0.00416131588620635,0.015115765030822419,0.2428306296661232,0.059112413560440544,0.19331885357469764,0.04118079810247614,0.027311285807131182,0.005559274593309559
AI,4,400,0.2826204352395511,0.29155905867662674,0.03885773897310582,0.09882603215763963,0.004808596172340829,0.014121051322507856,0.20745799327837086,0.04432182366657111,0.16161531352075692,0.03821224164148359,0.023092431281192274,0.005255589603324108
AI,4,500,0.2553826279173517,0.6196102432453175,0.10017623383927315,0.1486019916276799,0.014136214162492612,0.021602280893954762,0.19067936087581988,0.09034504521653726,0.1694019947839011,0.08523426877946388,0.024637239396135796,0.01204181411438421
AI,4,600+,0.8894753411595351,0.12256284819534186,0.11919599008329626,0.1675237560095997,0.01761656296597635,0.025176454958894163,0.18810765733774035,0.11112155078767548,0.17482148467601785,0.11309058295287364,0.026599717652623086,0.016415010826068163
AI,4,NA,0.6476177337104142,0.09881619170127189,-0.033234876002195844,0.3193930057013398,-0.011858758089705039,0.03628768185706044,0.8023433188992439,0.10909090131797304,0.6212765211267477,0.08860649122736097,0.07206757339857939,0.01023786199731993
AI,5,50,0.5375808541410085,0.15533629674442262,0.06145119024061867,0.33645221095457156,0.003836972470650616,0.04214539978350704,0.8201864808273003,0.2749784171708631,0.5880268534822465,0.1470751693338686,0.07230273855260835,0.018736846369861986
AI,5,60,0.507519568094783,0.18779783121087204,0.06449673474932728,0.33826909052403,0.004275366826546473,0.04428296789338871,0.8121758387424002,0.3076025437711893,0.5843454911710408,0.15638109334966593,0.0737077154104415,0.021510170005559274
AI,5,70,0.4776040497350746,0.21539837423488095,0.06462029692813985,0.35619256813495576,0.004180358756994778,0.04829645225612688,0.8156780022262178,0.3378192227653435,0.5886967633297271,0.16799472909332594,0.07583301046366792,0.024428683272584798
AI,5,80,0.4418875744305128,0.2359672601252826,0.059007041431188574,0.37780062578477885,0.0032299415617164664,0.05254935206529958,0.830675786722771,0.3679590418889036,0.6011488174123208,0.18662757527590534,0.07865888717319577,0.028032355629882714
AI,5,90,0.42196677443944286,0.26589779001524394,0.048955491031728214,0.4101861141064278,0.0016011304588920822,0.05834609410601178,0.8393062101866112,0.41600282348197265,0.6091199790263717,0.21764795525386435,0.08096093508054654,0.03375547524554722
AI,5,100,0.3978971199873207,0.2893612962591245,0.043568968316952936,0.4286481002012979,7.174426555448477e-4,0.06191320483946515,0.853374049079859,0.4454720312056525,0.6188917944663634,0.23568981212509446,0.08318855780703602,0.037147686588649184
AI,5,125,0.39066185551339677,0.29903884587217844,0.04238018007774224,0.4047000970060206,0.0015230434986953326,0.057474952782468995,0.8384270071883579,0.40933689600537554,0.6080295920873204,0.21028469030202715,0.08247835111812285,0.031584102363661125
AI,5,150,0.394059438334703,0.29984847437007356,0.03145411433461358,0.43081129609211266,6.722888911821515e-4,0.060770719607291905,0.8462650734700187,0.42223765164894583,0.6194003990607674,0.23044780157177605,0.08455160289603948,0.0338136641870634
AI,5,200,0.38598248050016515,0.2715311126559648,0.030689380449431067,0.3914498825207184,0.0015182361120552317,0.05496790375990731,0.8142459346962129,0.40468471998836963,0.6004033828102301,0.2210099157686955,0.08259126460249386,0.032078851427483644
AI,5,250,0.725359500837229,0.16165751801739228,0.01841467451373757,0.08541311900794613,6.323429739166612e-4,0.011812697803016402,0.2904293473111056,0.062157786114208025,0.2276691268961904,0.04961850887243192,0.03131011004407193,0.006500171834868743
AI,5,300,0.7352846187030554,0.13639279651153685,6.827500008643451e-4,0.03402870351080918,-8.432438723216614e-4,0.004799868436590676,0.21639272406288748,0.06960854168787077,0.17165743119486176,0.056157016005445815,0.02398571040026415,0.0074770623355673305
AI,5,350,0.6490792184690458,0.11554704788036903,0.01644873936013664,0.06591828814816227,0.001834506358651497,0.009464929232859676,0.20055896828783848,0.08136960806460307,0.15963023179886893,0.06356458172317218,0.022626182812773368,0.00877100058863149
AI,5,400,0.5438520768934322,0.24868087230310748,-0.017950102134308376,0.1027262595917375,-0.002824471773713143,0.014654270179088935,0.22114138614943357,0.08275072751914846,0.18178204632899622,0.0749815315377457,0.026112612883238847,0.01035328819913849
