Index,DeployID,Ptt,Instr,GeoDay,GeoTime,GeoLong,GeoLongError,GeoLat,GeoLatMSD,GeoLatU,GeoLatSError,GeoLatNError,Day,Time,Time Offset,Count,InitLocQ,InitLocTime,InitLat,InitLong,SSTTime,SSTDepth,SSTTemp,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11
,215398,215398,MINIPAT,,,,,,,,,,27-Jun-2021,03:00:00,0,,,27-Jun-2021 03:00,99,0,,,,Begin
,215398,215398,MINIPAT,,,,,,,,,,25-Sep-2021,20:00:00,15,,,25-Sep-2021 20:00,57.3388,0,,,,End
10,215398,215398,MINIPAT,04-Jul-2021,11:21:43,-169.3119,1.169222,55,3.502109,8.755273,1.5,1,04-Jul-2021,07:05:00,1,1,,,,,04-Jul-2021 15:00,16.0,5.50,Dusk,1200,48,48,,,,,40612,134,,122,,119,,108,,100,,83,,74,,60,,50,,
11,215398,215398,MINIPAT,,,,,,,,,,04-Jul-2021,13:18:45,1,1,,,,,04-Jul-2021 15:00,16.0,5.50,Dawn,1050,48,48,,,,,28196,56,,62,,76,,95,,101,,107,,114,,122,,132,,
12,215398,215398,MINIPAT,,,,,,,,,,05-Jul-2021,08:33:45,1,1,,,,,05-Jul-2021 06:00,19.0,5.40,Dusk,600,48,48,,,,,19954,101,,95,,79,,75,,75,,70,,64,,55,,52,,
13,215398,215398,MINIPAT,,,,,,,,,,05-Jul-2021,13:28:45,1,1,,,,,05-Jul-2021 06:00,19.0,5.40,Dawn,750,48,48,,,,,17969,57,,60,,67,,75,,86,,88,,96,,102,,105,,
14,215398,215398,MINIPAT,,,,,,,,,,06-Jul-2021,08:23:45,2,3,,,,,06-Jul-2021 15:00,18.0,5.10,Dusk,600,48,48,,,,,60550,97,,89,,78,,71,,68,,63,,57,,52,,47,,
15,215398,215398,MINIPAT,,,,,,,,,,06-Jul-2021,13:27:30,2,3,,,,,06-Jul-2021 15:00,18.0,5.10,Dawn,450,48,48,,,,,30663,52,,60,,69,,78,,82,,82,,94,,103,,109,,
16,215398,215398,MINIPAT,,,,,,,,,,07-Jul-2021,08:05:00,2,5,,,,,07-Jul-2021 08:00,20.0,5.20,Dusk,750,48,48,,,,,37508,102,,96,,86,,74,,70,,64,,59,,54,,47,,
17,215398,215398,MINIPAT,07-Jul-2021,23:25:33,-170.1453,0.9560496,55,4.890328,14.67098,1.5,1.5,07-Jul-2021,13:41:15,2,5,,,,,07-Jul-2021 08:00,20.0,5.20,Dawn,600,48,48,,,,,12254,59,,65,,74,,80,,81,,94,,100,,-91,,107,,
18,215398,215398,MINIPAT,08-Jul-2021,11:20:10,-168.7607,0.8674359,56,4.994716,14.98415,2,1,08-Jul-2021,07:41:15,2,1,,,,,08-Jul-2021 14:00,22.0,5.00,Dusk,600,48,48,,,,,20591,95,,85,,83,,74,,74,,69,,63,,57,,53,,
19,215398,215398,MINIPAT,08-Jul-2021,23:28:13,-170.7717,1.26203,56.5,5.49264,16.47792,2,1,08-Jul-2021,13:45:00,2,1,,,,,08-Jul-2021 14:00,22.0,5.00,Dawn,450,48,48,,,,,40893,59,,66,,75,,79,,85,,90,,93,,97,,98,,
20,215398,215398,MINIPAT,09-Jul-2021,11:27:09,-170.4673,0.664157,57,4.434774,13.30432,1.5,1.5,09-Jul-2021,07:46:15,2,2,,,,,09-Jul-2021 13:00,18.0,4.80,Dusk,900,48,48,,,,,33912,108,,103,,97,,90,,84,,74,,67,,60,,50,,
21,215398,215398,MINIPAT,,,,,,,,,,09-Jul-2021,12:53:45,2,2,,,,,09-Jul-2021 13:00,18.0,4.80,Dawn,900,48,48,,,,,35261,58,,61,,69,,78,,91,,97,,104,,109,,118,,
22,215398,215398,MINIPAT,,,,,,,,,,10-Jul-2021,06:15:00,2,2,,,,,10-Jul-2021 07:00,30.0,4.30,Dusk,900,48,80,,,,,21529,114,,108,,105,,103,,96,,91,,84,,66,,58,,
23,215398,215398,MINIPAT,,,,,,,,,,10-Jul-2021,14:27:30,2,2,,,,,10-Jul-2021 07:00,30.0,4.30,Dawn,1500,80,80,,,,,1083,64,,81,,85,,93,,99,,102,,102,,107,,113,,
24,215398,215398,MINIPAT,11-Jul-2021,11:07:33,-165.4976,0.5383795,55,2.795481,5.590962,1,1,11-Jul-2021,06:31:15,2,2,,,,,11-Jul-2021 07:00,32.0,4.30,Dusk,900,80,80,,,,,57817,111,,108,,105,,100,,95,,89,,80,,68,,58,,
25,215398,215398,MINIPAT,,,,,,,,,,11-Jul-2021,14:15:00,2,2,,,,,11-Jul-2021 07:00,32.0,4.30,Dawn,1200,80,80,,,,,59349,73,,81,,89,,96,,102,,105,,106,,110,,113,,
26,215398,215398,MINIPAT,13-Jul-2021,11:28:41,-170.721,0.4580846,55.5,2.779944,5.559888,1,1,13-Jul-2021,07:22:30,3,3,,,,,13-Jul-2021 12:00,32.0,4.30,Dusk,600,80,80,,,,,47942,107,,104,,99,,98,,93,,89,,80,,74,,64,,
27,215398,215398,MINIPAT,13-Jul-2021,23:24:53,-169.7688,0.3610795,55.5,2.407394,6.018486,1.5,1,13-Jul-2021,14:31:15,3,3,,,,,13-Jul-2021 12:00,32.0,4.30,Dawn,900,80,80,,,,,2394,74,,82,,90,,94,,99,,102,,104,,107,,108,,
28,215398,215398,MINIPAT,14-Jul-2021,11:18:42,-168.197,1.185731,55.5,3.977508,11.93252,1.5,1.5,14-Jul-2021,07:02:30,3,2,,,,,14-Jul-2021 07:00,32.0,4.30,Dusk,750,80,80,,,,,60577,109,,106,,103,,99,,94,,88,,80,,70,,63,,
29,215398,215398,MINIPAT,,,,,,,,,,14-Jul-2021,14:12:30,3,2,,,,,14-Jul-2021 07:00,32.0,4.30,Dawn,750,80,80,,,,,21497,71,,81,,90,,95,,100,,103,,105,,107,,109,,
30,215398,215398,MINIPAT,16-Jul-2021,11:22:47,-169.1699,0.4282833,55.5,2.542371,6.355927,1.5,1,16-Jul-2021,06:31:15,3,5,,,,,16-Jul-2021 16:00,32.0,3.80,Dusk,900,80,80,,,,,17956,109,,106,,103,,99,,92,,85,,78,,71,,61,,
31,215398,215398,MINIPAT,16-Jul-2021,23:27:56,-170.4578,0.2417875,55.5,2.824697,7.061742,1.5,1,16-Jul-2021,14:26:15,3,5,,,,,16-Jul-2021 16:00,32.0,3.80,Dawn,750,80,80,,,,,43379,67,,79,,86,,90,,95,,100,,102,,107,,110,,
32,215398,215398,MINIPAT,17-Jul-2021,11:25:08,-169.734,0.4070608,55.5,3.098246,6.196492,1,1,17-Jul-2021,07:27:30,3,1,,,,,17-Jul-2021 09:00,32.0,3.90,Dusk,600,80,80,,,,,16580,107,,103,,100,,93,,87,,81,,75,,67,,61,,
33,215398,215398,MINIPAT,,,,,,,,,,17-Jul-2021,14:12:30,3,1,,,,,17-Jul-2021 09:00,32.0,3.90,Dawn,600,80,80,,,,,28388,65,,73,,81,,88,,94,,99,,100,,103,,108,,
34,215398,215398,MINIPAT,19-Jul-2021,11:26:18,-169.9922,0.4651262,55.5,3.981658,9.954144,1.5,1,19-Jul-2021,07:37:30,4,3,,,,,19-Jul-2021 16:00,32.0,3.50,Dusk,450,80,80,,,,,7970,101,,97,,95,,89,,83,,79,,72,,66,,61,,
35,215398,215398,MINIPAT,19-Jul-2021,23:24:41,-169.588,0.345451,55.5,3.507044,8.767609,1.5,1,19-Jul-2021,14:26:15,4,3,,,,,19-Jul-2021 16:00,32.0,3.50,Dawn,450,80,80,,,,,50105,65,,73,,78,,82,,84,,88,,91,,93,,98,,
36,215398,215398,MINIPAT,20-Jul-2021,11:26:23,-169.9954,0.2880714,55,3.831086,11.49326,1.5,1.5,20-Jul-2021,07:28:45,4,5,,,,,20-Jul-2021 08:00,32.0,3.80,Dusk,450,80,80,,,,,2490,99,,96,,93,,90,,84,,81,,74,,69,,64,,
37,215398,215398,MINIPAT,20-Jul-2021,23:33:35,-171.7951,0.8675752,56,4.520027,15.82009,2,1.5,20-Jul-2021,14:32:30,4,5,,,,,20-Jul-2021 08:00,32.0,3.80,Dawn,450,80,80,,,,,51092,73,,80,,87,,90,,95,,98,,101,,102,,104,,
38,215398,215398,MINIPAT,21-Jul-2021,11:40:56,-173.6231,0.1191345,56,2.598713,5.197426,1,1,21-Jul-2021,06:52:30,4,3,,,,,21-Jul-2021 15:00,32.0,3.50,Dusk,750,80,80,,,,,27333,101,,93,,91,,89,,85,,81,,78,,68,,62,,
39,215398,215398,MINIPAT,21-Jul-2021,23:30:47,-171.0832,0.520193,55,2.700686,6.751716,1.5,1,21-Jul-2021,14:36:15,4,3,,,,,21-Jul-2021 15:00,32.0,3.50,Dawn,600,80,80,,,,,55968,70,,79,,85,,91,,94,,97,,101,,108,,109,,
40,215398,215398,MINIPAT,22-Jul-2021,11:22:27,-168.991,0.2951191,55.5,3.8141,11.4423,1.5,1.5,22-Jul-2021,06:40:00,4,1,,,,,22-Jul-2021 09:00,32.0,3.80,Dusk,750,80,80,,,,,59134,102,,94,,-88,,89,,84,,79,,70,,66,,59,,
41,215398,215398,MINIPAT,22-Jul-2021,23:17:39,-167.7888,0.3767116,55,3.620543,10.86163,1.5,1.5,22-Jul-2021,14:31:15,4,1,,,,,22-Jul-2021 09:00,32.0,3.80,Dawn,450,80,80,,,,,23338,69,,75,,82,,87,,89,,92,,94,,97,,98,,
42,215398,215398,MINIPAT,23-Jul-2021,11:26:35,-170.0168,1.012621,55,3.425646,10.27694,1.5,1.5,23-Jul-2021,06:10:00,4,2,,,,,23-Jul-2021 09:00,32.0,4.20,Dusk,900,80,80,,,,,36588,107,,101,,100,,-96,,98,,94,,87,,77,,67,,
43,215398,215398,MINIPAT,23-Jul-2021,23:31:02,-171.1304,0.8759899,54.5,5.093538,17.82738,2,1.5,23-Jul-2021,14:46:15,4,2,,,,,23-Jul-2021 09:00,32.0,4.20,Dawn,750,80,80,,,,,16137,74,,83,,87,,91,,96,,102,,105,,107,,109,,
44,215398,215398,MINIPAT,,,,,,,,,,24-Jul-2021,07:32:30,4,1,,,,,24-Jul-2021 10:00,32.0,4.20,Dusk,300,80,80,,,,,59237,89,,86,,84,,80,,77,,75,,73,,71,,66,,
45,215398,215398,MINIPAT,,,,,,,,,,24-Jul-2021,14:43:45,5,1,,,,,24-Jul-2021 10:00,32.0,4.20,Dawn,300,80,80,,,,,17081,79,,83,,86,,89,,91,,93,,95,,96,,97,,
46,215398,215398,MINIPAT,25-Jul-2021,11:20:22,-168.4548,0.9244884,56.5,5.168652,20.67461,2.5,1.5,25-Jul-2021,07:15:00,5,2,,,,,25-Jul-2021 11:00,32.0,4.10,Dusk,450,80,80,,,,,26636,95,,92,,87,,79,,79,,79,,76,,69,,64,,
47,215398,215398,MINIPAT,,,,,,,,,,25-Jul-2021,14:38:45,5,2,,,,,25-Jul-2021 11:00,32.0,4.10,Dawn,600,80,80,,,,,42594,63,,69,,70,,71,,71,,75,,83,,87,,95,,
48,215398,215398,MINIPAT,26-Jul-2021,11:31:10,-171.1527,0.3876888,55.5,5.870533,23.48213,2.5,1.5,26-Jul-2021,07:46:15,5,2,,,,,26-Jul-2021 11:00,32.0,4.00,Dusk,300,80,80,,,,,28818,95,,92,,88,,83,,80,,76,,72,,68,,64,,
49,215398,215398,MINIPAT,26-Jul-2021,23:21:28,-168.7282,0.4033177,55,3.521529,8.803823,1.5,1,26-Jul-2021,14:42:30,5,2,,,,,26-Jul-2021 11:00,32.0,4.00,Dawn,450,80,80,,,,,44460,69,,78,,81,,87,,90,,94,,97,,98,,-96,,
50,215398,215398,MINIPAT,27-Jul-2021,11:27:55,-170.3449,0.3961855,54.5,3.259709,8.149272,1.5,1,27-Jul-2021,07:08:45,5,1,,,,,27-Jul-2021 13:00,32.0,4.10,Dusk,450,80,80,,,,,11334,100,,97,,95,,90,,86,,82,,77,,70,,64,,
51,215398,215398,MINIPAT,,,,,,,,,,27-Jul-2021,14:53:45,5,1,,,,,27-Jul-2021 13:00,32.0,4.10,Dawn,450,80,80,,,,,56342,73,,78,,85,,90,,92,,97,,101,,102,,103,,
52,215398,215398,MINIPAT,29-Jul-2021,11:33:17,-171.6982,0.225509,57,2.17287,4.345741,1,1,29-Jul-2021,06:32:30,5,5,,,,,29-Jul-2021 13:00,32.0,4.00,Dusk,900,80,80,,,,,34875,120,,115,,107,,102,,97,,95,,83,,71,,62,,
53,215398,215398,MINIPAT,29-Jul-2021,23:32:54,-171.6028,0.5658843,57,2.75459,6.886474,1.5,1,29-Jul-2021,14:41:15,5,5,,,,,29-Jul-2021 13:00,32.0,4.00,Dawn,750,80,80,,,,,26237,72,,87,,94,,99,,104,,109,,113,,118,,121,,
54,215398,215398,MINIPAT,30-Jul-2021,11:34:18,-171.9613,0.3369732,56.5,2.476716,6.19179,1,1.5,30-Jul-2021,06:33:45,5,4,,,,,30-Jul-2021 13:00,32.0,4.00,Dusk,900,80,80,,,,,41731,123,,117,,114,,111,,106,,98,,87,,76,,66,,
55,215398,215398,MINIPAT,30-Jul-2021,23:37:26,-172.7473,0.1300282,57,2.297913,4.595826,1,1,30-Jul-2021,14:42:30,6,4,,,,,30-Jul-2021 13:00,32.0,4.00,Dawn,750,80,80,,,,,20584,72,,84,,93,,102,,105,,110,,115,,116,,120,,
56,215398,215398,MINIPAT,31-Jul-2021,11:37:38,-172.8098,0.954618,57,3.860472,9.65118,1.5,1,31-Jul-2021,07:20:00,6,2,,,,,31-Jul-2021 11:00,32.0,3.90,Dusk,600,80,80,,,,,42939,125,,120,,115,,111,,107,,101,,93,,85,,77,,
57,215398,215398,MINIPAT,31-Jul-2021,23:31:57,-171.3862,0.9458789,56.5,4.145818,14.51036,2,1.5,31-Jul-2021,14:41:15,6,2,,,,,31-Jul-2021 11:00,32.0,3.90,Dawn,450,80,80,,,,,42558,84,,93,,101,,107,,113,,119,,122,,123,,126,,
58,215398,215398,MINIPAT,01-Aug-2021,11:31:39,-171.3297,0.632,58,3.214038,9.642115,2,1,01-Aug-2021,06:36:15,6,1,,,,,01-Aug-2021 12:00,32.0,3.90,Dusk,750,80,80,,,,,29673,136,,132,,126,,121,,120,,114,,110,,98,,90,,
59,215398,215398,MINIPAT,,,,,,,,,,01-Aug-2021,14:56:15,6,1,,,,,01-Aug-2021 12:00,32.0,3.90,Dawn,750,80,80,,,,,40771,103,,112,,120,,123,,125,,127,,133,,139,,146,,
60,215398,215398,MINIPAT,02-Aug-2021,11:45:24,-174.7841,0.4045557,55.5,2.464417,4.928833,1,1,02-Aug-2021,06:23:45,6,1,,,,,02-Aug-2021 15:00,32.0,4.00,Dusk,900,80,80,,,,,51010,147,,142,,140,,135,,131,,126,,118,,104,,91,,
61,215398,215398,MINIPAT,02-Aug-2021,23:38:46,-173.1235,0.3365501,55,2.068654,4.137308,1,1,02-Aug-2021,14:52:30,6,1,,,,,02-Aug-2021 15:00,32.0,4.00,Dawn,600,80,80,,,,,30116,96,,105,,114,,119,,124,,131,,140,,144,,147,,
62,215398,215398,MINIPAT,03-Aug-2021,11:31:28,-171.3203,0.4584827,56.5,2.263245,4.526489,1,1,03-Aug-2021,07:01:15,6,2,,,,,03-Aug-2021 16:00,32.0,4.00,Dusk,600,80,80,,,,,56982,148,,146,,142,,138,,131,,124,,116,,105,,96,,
63,215398,215398,MINIPAT,03-Aug-2021,23:28:41,-170.625,0.3334516,56.5,2.306484,5.766211,1.5,1,03-Aug-2021,14:50:00,6,2,,,,,03-Aug-2021 16:00,32.0,4.00,Dawn,600,80,80,,,,,676,107,,116,,125,,132,,137,,140,,144,,149,,151,,
64,215398,215398,MINIPAT,04-Aug-2021,11:30:15,-171.0382,0.3741184,56.5,2.039643,5.099107,1.5,1,04-Aug-2021,06:26:15,6,3,,,,,04-Aug-2021 16:00,32.0,4.00,Dusk,750,80,112,,,,,60992,148,,145,,143,,140,,135,,131,,123,,111,,99,,
65,215398,215398,MINIPAT,04-Aug-2021,23:34:14,-172.0361,0.3472826,56.5,2.296322,5.740804,1,1.5,04-Aug-2021,14:52:30,6,3,,,,,04-Aug-2021 16:00,32.0,4.00,Dawn,600,80,112,,,,,20737,105,,112,,122,,131,,135,,138,,142,,145,,151,,
66,215398,215398,MINIPAT,05-Aug-2021,11:37:19,-172.8322,0.2119026,56.5,2.272037,4.544075,1,1,05-Aug-2021,07:07:30,6,4,,,,,05-Aug-2021 16:00,32.0,4.00,Dusk,600,112,112,,,,,37282,156,,152,,148,,143,,136,,128,,119,,110,,102,,
67,215398,215398,MINIPAT,05-Aug-2021,23:29:35,-170.8979,0.3217049,55,2.657457,6.643642,1.5,1,05-Aug-2021,14:42:30,7,4,,,,,05-Aug-2021 16:00,32.0,4.00,Dawn,600,112,112,,,,,26630,106,,110,,118,,124,,133,,140,,147,,150,,156,,
68,215398,215398,MINIPAT,06-Aug-2021,11:28:35,-170.6756,0.2368175,55.5,2.999991,8.999972,1.5,1.5,06-Aug-2021,07:02:30,7,3,,,,,06-Aug-2021 09:00,32.0,4.30,Dusk,450,112,112,,,,,27693,144,,141,,136,,132,,126,,121,,116,,108,,101,,
69,215398,215398,MINIPAT,,,,,,,,,,06-Aug-2021,15:06:15,7,3,,,,,06-Aug-2021 09:00,32.0,4.30,Dawn,900,112,112,,,,,1688,110,,123,,133,,139,,129,,139,,143,,146,,148,,
70,215398,215398,MINIPAT,08-Aug-2021,11:28:30,-170.7157,0.1782131,56.5,1.882566,4.706415,1.5,1,08-Aug-2021,06:27:30,7,3,,,,,08-Aug-2021 08:00,32.0,3.90,Dusk,600,112,112,,,,,36587,107,,102,,99,,95,,90,,82,,79,,75,,69,,
71,215398,215398,MINIPAT,08-Aug-2021,23:32:34,-171.7325,1.026887,56,4.693022,18.77209,2.5,1.5,08-Aug-2021,15:05:00,7,3,,,,,08-Aug-2021 08:00,32.0,3.90,Dawn,750,112,112,,,,,57820,-79,,77,,87,,94,,98,,103,,106,,109,,112,,
72,215398,215398,MINIPAT,,,,,,,,,,09-Aug-2021,07:10:00,7,1,,,,,09-Aug-2021 12:00,32.0,3.90,Dusk,300,112,112,,,,,50515,139,,136,,134,,132,,131,,127,,122,,117,,113,,
73,215398,215398,MINIPAT,,,,,,,,,,09-Aug-2021,15:31:15,7,1,,,,,09-Aug-2021 12:00,32.0,3.90,Dawn,300,112,112,,,,,48838,128,,129,,133,,136,,137,,-136,,137,,139,,144,,
74,215398,215398,MINIPAT,10-Aug-2021,11:30:58,-171.4046,0.858016,57,5.287321,26.4366,3,2,10-Aug-2021,05:46:15,7,3,,,,,10-Aug-2021 12:00,32.0,4.00,Dusk,900,112,112,,,,,2911,156,,150,,148,,145,,142,,140,,131,,125,,114,,
75,215398,215398,MINIPAT,10-Aug-2021,23:17:40,-168.0803,0.1,56.5,1.523852,3.047705,1.5,0.5,10-Aug-2021,15:31:15,7,3,,,,,10-Aug-2021 12:00,32.0,4.00,Dawn,750,112,112,,,,,18733,130,,138,,142,,143,,149,,153,,156,,156,,159,,
76,215398,215398,MINIPAT,11-Aug-2021,11:34:37,-172.3567,0.1,56,1.666168,3.332336,1,1,11-Aug-2021,06:01:15,7,2,,,,,11-Aug-2021 11:00,32.0,4.00,Dusk,750,112,112,,,,,54699,158,,154,,148,,146,,141,,137,,127,,124,,115,,
77,215398,215398,MINIPAT,11-Aug-2021,23:35:15,-172.5165,1.070519,54,5.435866,32.6152,4,2,11-Aug-2021,15:37:30,7,2,,,,,11-Aug-2021 11:00,32.0,4.00,Dawn,1050,112,112,,,,,5181,121,,130,,139,,144,,149,,152,,154,,156,,159,,
78,215398,215398,MINIPAT,12-Aug-2021,11:33:22,-172.0875,0.6798368,54.5,3.404202,11.91471,2,1.5,12-Aug-2021,06:13:45,8,5,,,,,12-Aug-2021 17:00,32.0,3.90,Dusk,600,112,112,,,,,42171,152,,150,,147,,144,,143,,138,,130,,123,,115,,
79,215398,215398,MINIPAT,12-Aug-2021,23:34:05,-172.2664,0.1,55.5,1.503025,3.00605,1,1,12-Aug-2021,15:36:15,8,5,,,,,12-Aug-2021 17:00,32.0,3.90,Dawn,450,112,112,,,,,34791,127,,132,,137,,140,,144,,147,,151,,153,,154,,
80,215398,215398,MINIPAT,13-Aug-2021,11:37:09,-173.0782,0.4660417,55,2.110584,5.276461,1.5,1,13-Aug-2021,06:22:30,8,3,,,,,13-Aug-2021 16:00,32.0,3.90,Dusk,600,112,112,,,,,17124,157,,153,,152,,147,,142,,137,,131,,124,,116,,
81,215398,215398,MINIPAT,13-Aug-2021,23:31:42,-171.7176,0.392539,53.5,3.179389,11.12786,2,1.5,13-Aug-2021,15:33:45,8,3,,,,,13-Aug-2021 16:00,32.0,3.90,Dawn,450,112,112,,,,,36251,119,,129,,135,,140,,145,,148,,153,,154,,156,,
82,215398,215398,MINIPAT,,,,,,,,,,14-Aug-2021,06:45:00,8,3,,,,,14-Aug-2021 16:00,32.0,4.20,Dusk,300,112,112,,,,,18511,143,,142,,139,,136,,133,,129,,125,,121,,118,,
83,215398,215398,MINIPAT,,,,,,,,,,14-Aug-2021,15:48:45,8,3,,,,,14-Aug-2021 16:00,32.0,4.20,Dawn,300,112,112,,,,,31294,130,,134,,138,,140,,143,,145,,146,,147,,147,,
84,215398,215398,MINIPAT,15-Aug-2021,11:38:18,-173.461,1.333325,55,5.200335,33.80218,4,2.5,15-Aug-2021,04:40:00,8,1,,,,,15-Aug-2021 12:00,32.0,4.20,Dusk,1200,112,112,,,,,64100,163,,158,,156,,150,,149,,145,,141,,134,,121,,
85,215398,215398,MINIPAT,15-Aug-2021,23:31:28,-171.7529,1.231191,54.5,5.329234,31.9754,4,2,15-Aug-2021,15:48:45,8,1,,,,,15-Aug-2021 12:00,32.0,4.20,Dawn,600,112,112,,,,,999,127,,136,,140,,145,,147,,149,,157,,163,,163,,
86,215398,215398,MINIPAT,16-Aug-2021,11:40:06,-173.9624,0.1850572,55.5,1.347901,2.695802,1,1,16-Aug-2021,06:22:30,8,3,,,,,16-Aug-2021 15:00,32.0,4.20,Dusk,600,112,112,,,,,1714,162,,159,,156,,152,,146,,140,,134,,125,,117,,
87,215398,215398,MINIPAT,16-Aug-2021,23:42:59,-174.6832,0.1945405,55.5,1.868214,4.670536,1.5,1,16-Aug-2021,15:42:30,8,3,,,,,16-Aug-2021 15:00,32.0,4.20,Dawn,600,112,112,,,,,8291,121,,131,,137,,143,,149,,154,,158,,159,,160,,
88,215398,215398,MINIPAT,17-Aug-2021,11:39:19,-173.8218,0.6968911,54.5,5.021346,25.10673,3,2,17-Aug-2021,05:42:30,8,1,,,,,17-Aug-2021 16:00,32.0,4.10,Dusk,750,112,112,,,,,39733,154,,151,,149,,145,,142,,140,,135,,128,,123,,
89,215398,215398,MINIPAT,17-Aug-2021,23:35:12,-172.7926,0.5031455,53.5,4.235099,19.05795,2.5,2,17-Aug-2021,15:48:45,8,1,,,,,17-Aug-2021 16:00,32.0,4.10,Dawn,300,112,112,,,,,24824,131,,135,,139,,142,,147,,150,,153,,154,,155,,
90,215398,215398,MINIPAT,18-Aug-2021,11:37:36,-173.4494,0.5383881,53.5,4.286807,19.29063,2.5,2,18-Aug-2021,05:58:45,9,3,,,,,18-Aug-2021 17:00,32.0,4.10,Dusk,600,112,112,,,,,3329,152,,149,,147,,145,,143,,140,,135,,128,,121,,
91,215398,215398,MINIPAT,18-Aug-2021,23:38:42,-173.7214,1.041182,54,5.82721,34.96326,4,2,18-Aug-2021,15:52:30,9,3,,,,,18-Aug-2021 17:00,32.0,4.10,Dawn,300,112,112,,,,,46555,125,,129,,134,,139,,143,,146,,148,,150,,151,,
92,215398,215398,MINIPAT,19-Aug-2021,11:37:16,-173.4232,0.3376523,57,1.943218,4.858045,1,1.5,19-Aug-2021,05:37:30,9,2,,,,,19-Aug-2021 17:00,32.0,4.10,Dusk,750,112,112,,,,,9820,152,,150,,150,,148,,142,,136,,133,,126,,121,,
93,215398,215398,MINIPAT,19-Aug-2021,23:36:05,-173.1264,0.671694,55.5,4.071392,20.35696,3,2,19-Aug-2021,15:53:45,9,2,,,,,19-Aug-2021 17:00,32.0,4.10,Dawn,450,112,112,,,,,19607,126,,133,,137,,139,,145,,146,,148,,151,,153,,
